,text,label,rating,username,round,id,win,score
670,"People get involved in causes they care about. If you're a poor person who's finally able to own a home because you got a tax break and are now able to be in a home that you own, you probably also get involved in causes that relate to that.",constructive1,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
671,On why we think that it is uniquely good for poor people to be able to garner their wealth via home ownership and how this uniquely makes them able to solve issues like gentrification also and gain access to social mobility.,constructive2,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
672,"Insofar as that's true, poor people are the most vulnerable actor in this debate. If and I can prove to you that poor people get help on our side of the house, we apparently have to win because we've created a safety net for the most vulnerable actor.",constructive2,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
673,"Okay. So why I think that owning homes can lead to improvements in poorer communities. Note a couple of things. One, poorer communities ... Every community has local organizations and local government. You have town councils, you have local police stations, you have all those kinds of bodies that ensure that your town is safe. PTA, shit like that. I think all of those organizations are more likely to listen to homeowners. A, because of the stuff we've all talked from this of how much Western civilizations value homeowners. But, B, you're paying more taxes. Note, however, if you're getting government subsidy on the tax you're still paying that tax, so people still value you. But it doesn't hurt you to do that if you're poor, so this is a win-win because it means your town council will listen to you. It means they'll listen to you when you say, ""You need to change this housing policy because it's leading to gentrification.""You need to change the way you're policing our community at police station. I'm a tax payer, I live here. I own this fucking house and you can't keep sending the cops by just because I'm black.""",constructive2,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
674,"We think that you get more ability to enact change against these kinds of organizations that discriminate against individuals, millions of individuals, across the country every single fucking day when you're a homeowner because it means people take you seriously more. If they take your call when you call your local congressman, when you call your local police station and you told them they have to change. You think this leads to institutional change at the ground level across the country. They've helped millions of people lead a safer life in the day-to-day. And we think that's a really good benefit",constructive2,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
675,"We think also, uniquely, when you're a homeowner it means you're probably more eligible to get loans, to send your kids to school. We think this is uniquely good for poor people who otherwise wouldn't have credit scores in order to do this. Because you get your first score when you first take out a loan, shit like that. We think the comparative is, on government side of the house, poor people are seen as the riskier loans are the least likely to get any kind of loan for anything because they've already been classified as a risk in the housing market. But they're less likely to be able to pay for these taxes, so they're less likely to get loans in other contexts as well. They're being uniquely harmed.",constructive3,,maiyawerba,round1,maiyawerba_round1,1.0,81.0
1375,"Okay. On to our case. First, on kids both in early childhood and in their later education. So, one, I can note a couple of things. This debate is also about healthcare. Note how frequently poor kids have systematic health issues that emerge at a really young age that can lead to disabilities later in life, that then have to be treated over the life course, such as lead poisoning, which frequently happens to kids who grow up inner cities, they get lead poisoning when they're, like, two and it's never cared for. I think solving that's a pretty good thing. I think especially because then you're healthy enough to do things like go to the Pre-K that's provided to you.",constructive1,,maiyawerba,round2,maiyawerba_round2,1.0,80.0
1376,"the reason why people fall off the education system, is because their dependents, or their family unit, you getting an income is more important than you continuing your education. So, they're like, ""You should drop out of high school so you can start making some money, because we all need to take care of grandma. I think this happens less when your entire family has been taught to value your education from a very young age. When your entire family is like, ""Hey, your education is free. We should value it. We should care if you're getting it. The government's telling us it's important because they're fucking paying for this shit, so we should all care. We should let you at least finish high school or middle school, even. I think this creates an incentive in which the longer you stay in education, the more invested you become, especially if it's a thing that you're enjoying. I think, insofar as this is true, you get more people who value their education or who are more likely to try and go to higher level institutions even if necessarily they might have to take out loans to go there, I'm not taking any more also, just so you know, to take out student loans, I think they might think it's more worth it, that they might be more likely to also apply for scholarships that they might've previously not done because they might not have thought they were qualified for them or because they would have qualified for them. I think this creates an incentive in which the longer you stay in education, the more invested you become, especially if it's a thing that you're enjoying. I think, insofar as this is true, you get more people who value their education or who are more likely to try and go to higher level institutions even if necessarily they might have to take out loans to go there, I'm not taking any more also, just so you know, to take out student loans, I think they might think it's more worth it, that they might be more likely to also apply for scholarships that they might've previously not done because they might not have thought they were qualified for them or because they would have qualified for them.
",constructive2,,maiyawerba,round2,maiyawerba_round2,1.0,80.0
1377,"Also note, this brings me to my next point on impervious education system. Oftentimes, there's such a low critical mass of course students at elementary, middle, high schools that, straight up, schools don't prioritize giving resources to them, because there's not enough of a critical mass. But we think, however, when you get more kids coming up through the occasions from every level, school at the individual level will prioritize more resources to poor kids. They'll be like, ""It wasn't just one kid in my class who couldn't come to school today because he has go to work, it's 15."". We need to solve this communication. These kids are getting school lunches. We need to make sure they're getting more money. We think this leads to like better institutions, overall, for these kids. We think that it means that their institutions care more about them, they're more prioritized for education, they'll probably stay in school longer to propose.",constructive3,,maiyawerba,round2,maiyawerba_round2,1.0,80.0
1000,"And from here on we move to my point and tell you why we need houses, why owning houses isn't actually something that we see as smoking or as something that deserves punishment. First of all, I would just remind you what the leader of the opposition said, about how owning houses helps the poor. I will expand a bit on it. He basically talked about how when you live in the house that you own, you're not under the mercy of the landlord. YOu're not under the mercy of someone who can give you a notice, basically telling you that you have three months to find a new home with at a rate that you can pay. Landlords have proven throughout the years through many financial crises, that they will actually be predatory more than people... Oh sorry. They will be predatory and they will take advantage of the one's who are living in their apartments, their houses and etc.",constructive1,,maltarif,round1,maltarif_round1,1.0,77.0
1001,"And also, living in a house, how does house ownership help the poor? If you're living in a house you will be more willing outside. How? If you are living in a house, and you are working in a job that you don't like. And you are, let's say, a poor person who wants to break out of this public circle, this cycle that you're living in, you're more likely to take the risk and change jobs, or work, or even work from home, which is a new trend that we all see or hear about Owning a house opens up",constructive1,,maltarif,round1,maltarif_round1,1.0,77.0
24,"I'll take just a few seconds, when one country in this block, if this block happened, and that's why we are aiming for.",constructive1,,maltarif,round4,maltarif_round4,1.0,79.0
25,"First of all, Singapore is really well off in this block, that's the first thing. The second thing, I proved to you that the EU and the US will be helping them. So let's just forget about the [strong 00:04:35] point. Now, going back to the [iconic 00:04:37] stability and how the [iconic 00:04:39] stability will happen?",constructive2,,maltarif,round4,maltarif_round4,1.0,79.0
26,"Moving on. And that's a new point, which is a combo integration of those countries and how this will help this spirit of them. In the EU, after the World War II, the OCU countries were afraid from Russia and the US, what did they do? ",constructive3,,maltarif,round4,maltarif_round4,1.0,79.0
27,"Lastly, I would just finish with two points, which the first one connects to the economical argument, which is basically the anti-dumping of Chinese groups. They told us about that the exports of those countries, well, the exports of those countries are basically from the Chinese factories there. ",constructive4,,maltarif,round4,maltarif_round4,1.0,79.0
1174,"But ultimately we tell you that life for minorities within, especially conservative States actually gets worse. But we also tell you that even if you buy a lot of what they've said, the states that will oppress minorities the most actually, chances are, there's not that many Muslims or Jewish people within that state, right? It's why I as a Muslim person won't necessarily go and live in Alabama because of the fact that I know that it's not necessarily conducive to my prefaces generally, right? So even if you go by tell you that we mitigate a lot of their material, right? Secondly, how we think discrimination necessarily upholds itself, right? Cause we tell you that constitution can never be upheld by the federal government right? Recognizing this, you have to understand why we make a unique case as to why ports need to be upholding the constitution, right?",constructive1,,mehdibouchentouf,round5,mehdibouchentouf_round5,1.0,78.0
1175,"nd as Charmaine said, there are mechanisms for me to receive funding to argue things like charter rights, right? Meaning that the court systems already have infrastructure ready and more than willing to necessarily fight against federal governments, right? Because I think that you have to ask yourself three questions in this debate. I think firstly, you have to ask yourself who actually has the current power dynamics? And I think in so far across all benches, we've reviewed that it's the right-wing conservative individuals than necessarily have those dynamics. How in their side of the house you actually empower them because the federal government's acting on their behalf. On our side of the house, I think we tell you that allowing court systems to have that power is a better trade off. Secondly, we tell you discrimination manifests itself in various forms. provided literally no engagement as to how the federal government is discriminatory in and of its own, right?",constructive2,,mehdibouchentouf,round5,mehdibouchentouf_round5,1.0,78.0
1176,"Recognize the fact that foreign policies implemented by the United States government has been inherently colonial and has necessarily been really bad in terms of just engaging with minority groups all abroad, right? So ultimately we tell you right then and there, they are a comparatively worse actor to deal with this, right? And I think thirdly you just have to ask yourself, what type of religious freedom would you like to see in a state, right? In most Western liberal democracies all in the United States, you necessarily have really empowered port systems that necessarily uphold these rights for minorities. And then you have the best mechanism to actually change rich discrimination, is to provide them with more access to the court system, not just switch that access to the federal government.",constructive3,,mehdibouchentouf,round5,mehdibouchentouf_round5,1.0,78.0
1172,"And given the fact that there's already incentives to protect the majority, there's no reason why, or there's very little reason why States would want to pass this policy in favor of something that was limiting other people's rights, say a policy that was helping Christians or any other minority be Islamophobic or I'm sorry, be homophobic or something like that. Things that limit the rights of minorities are unlikely to be passed under this policy. So then, let's do this wing on this because O tells us that one case of funding loss in a state is enough to win this round. We tell you that's not the case. You may, even one case of fighting loss against one case of infringement on religious Liberty. Why did we win out? So first of all, L tell you about positive faith and the fact that for these people, they genuinely believe the way that they construct their worldview and have often constructed from birth is one that says your fate and forever ever more.",constructive1,,miclew,round5,miclew_round5,1.0,79.0
1173,"So we think this is why this is right actually supersedes, even in the marginal cases, maybe hate speech, if you want to concede that's in the round, because this impact on the individual who is religious exists to them massively beyond the existence of their lifetime. And it's extremely important in their existence. So I think that that impact on the people who are infringed on their liberty is far more massive in size. Right? Even if there are less of these people. But I would also contend that there are lots of these people and then these people are already marginalized in States. So it's important that we protect them in other ways. Right? Additionally, actually, sure. I'll take the fun half now.",constructive2,,miclew,round5,miclew_round5,1.0,79.0
1817,"grown up to not question your own privilege. Because you're told that you deserve what you have and that you deserve to get better things. That's the conception of hard work, leading to success being legitimate. But that ignores the reasons why people are more capable of doing hard work. Questions of ability and questions of circumstance, the wealth you grew up in? I think that this means that you're unlikely to actually have an understanding of what means,... Why the conception of hard work and capitalist society is flawed. I think if you tell kids, everyone deserves something, you're likely to wonder why, what is that discrepancy between what this person deserves and what they have. Because everyone deserves the same access to resources. No, just raise your hand. I'll see you. I think notably the problem is that this means that kids are going to grow up to be people who oppose things like affirmative action. Appose things like massive taxation and the wealthy because of you and your parents worked for things and you deserve things. Then why should those things be taken away? You deserve the maximum amount of yourself. I think this means that then you're unlikely to understand these barriers that exist and are likely to want to agitate to change the system. Notably there's a big wave of socialism right now that I think could actually be a successful thing in changing the minds of people in the future. Youth tend to be, I'm going to be down a lot more progressive in their views and able to overturn structures of capitalism, even if it's just small steps like universal healthcare. I think that is massively hindered when children are brought up in a way that tells them they deserve the things they have, and this is very hard to then account for why they should lose those things to help other people. It's a new liberal excuse to allow bad policy once you're in an adult to say, well, I deserve things. I'm capable and I have those things. On the self, I think this is a problem because it creates an idealized mindset that's difficult to reconcile with the real world things that happen. Very few people are going to achieve what's traditionally considered a success.",constructive1,4.0,miclew,round6,miclew_round6,1.0,79.0
1818,"One because of the circumstance and structure of the capitalist society. I think this means that you're likely to struggle to cope with the failure that you have. For example, not getting a job, losing a job because you will blame yourself. Because you're told that you're maximally capable and you deserve everything. The fact that you're failing on the capacity to deserve everything is because you are somehow you made a failure along the way, because, you were perfectly capable to achieve that thing that you deserve. I think this is really hurtful for people because, first of all, you've been told that you, especially, capable that removes nuance and barriers. For example, people of color, women who have harder tens in getting jobs and things like that. But I think it also means that you might just not be as capable. I have the disability who thinks a lot slower than everyone else. This means I'm not going to succeed in the same aspect. You look at an office job and I think that's fine, but I need to understand that I'm going to have the capacity to succeed in this world. I think to tell someone that they're equally capable, but then they notice that there are limitations, for example, on mental health into their capacity to succeed. Because, it's not productive to their way to be able to cope for those things. Notably when you need to be able to do, is to access convictions and self advocate, but you cannot do that. You're told you're perfectly capable. Yes, you might deserve things. But if you're told that you are able to access the things that you deserve because you are capable, you're not likely to question why you're unable to do that and instead blame yourself.",constructive2,1.0,miclew,round6,miclew_round6,1.0,79.0
1819,"I think that this means that people will also make bad life choices. I might want to be a doctor. Now, that might not be the thing I'm most suited for, but if I think I'm capable, and deserve everything, I will work towards this goal despite whether or not it's unrealistic one for myself to achieve. This means I spend many years sinking debt into med school and never actually achieve something meaningful advances in my life. People make bad choices. People don't reach out to the combinations of the need to account for things that might limit their capability, and this is problematic for their success in life. But all the reputation we didn't already do, I think they tell us that self-esteem is good because you say you're special, you become special. This is a link that was never proven and it's going to be very difficult for them to catch up on. When they say that this improves class mobility, you don't overturn these structures. When you give people complacency as to the reasons why these things are limited. I don't understand what it's going to be nuanced in the scenario. I think there needs to be a lot more work to prove why you didn't have a narrative, that somehow accounts for the barriers that exist for people and doesn't make people self-blame when they end up failing those expectations. If you tell children that you love them, they will still feel self-esteem. They'll feel supported. You don't need to tell them that they deserve more than other people.",constructive3,1.0,miclew,round6,miclew_round6,1.0,79.0
1693,"So if I'm playing soccer and I'm not great at it, but my parents are telling me I'm great, sure maybe I'll stay on the team and continue to practice, but I wouldn't practice near as hard as if my parents said, ""You're not doing as hot, let's maybe buy you better equipment, maybe your coach getting one on one time with you,"" and you actually getting better at it and working harder, because your parents didn't hide that lie from you. They said this isn't your thing, but we can make it your thing if that's what you want, but the idea is you're not going to work as hard if you think you're already great at it. We think it's a huge problem with children growing up, where if you don't know how to learn from it and get better from it, how do you then apply that to once you're an adult and your parents aren't there anymore and you're not getting that thoughtfulness that they're telling you, right?",constructive1,4.0,mnjanse,round6,mnjanse_round6,1.0,78.0
1694,"So talks about the first idea, learning the importance of hard work, right? There's a reason right now why everyone's up in rage of should kids get a participation trophy, right? The best way I can kind of think about is, what if everyone in this room today got a one, right? There was no four, everyone just got a one in the room, right? So first of all, like the person that did work really hard, one, how do you know that the hard work paid off? We think that's an extreme harm. But second, the person that got the four, right? If you love this sport, which I'm assuming we all do because that's why we do it, how do you learn to get better if you were just told you got the one, right? We think that's an inherent harm because that's essentially what a parent is doing to a child.",constructive2,3.0,mnjanse,round6,mnjanse_round6,1.0,78.0
1695,"You're not doing so great in school maybe, and your parents like, ""Oh, you're still doing your best, you're doing great, you're going to be a doctor, you're going to be a lawyer, whatever you want to do, because I believe in you, I support you,"" right? So you're not actually learning from what your mistakes are or how to get better at it, and we think that as a child that has dreams and aspirations, they should actually be best equipped to prepare for those, right? Which means working hard, knowing your strengths, but also knowing your weaknesses. I think that's just as an important trait to have as a child growing up. It's to know what am I not good at and how do I become better at that if I still choose to pursue it, right?",constructive3,4.0,mnjanse,round6,mnjanse_round6,1.0,78.0
1696,"The second thing talks about is this idea of a harsh world, right? Yeah, the world's hard, but it's also like, how do we actually make a child prepared for a hard world, right? I don't think you're benefiting a child if you're essentially lying to them and telling them you're going to do great no matter what because then there's no learning opportunity for them, right? I think that, we talk about a lot, the best ways you learn is when you fail or you just don't do so hot, right? The best feedback you're ever going to get in a room is when you get a four because that's when they tell you this is where you could have positioned yourself, this is where you could have done better. Instead of everyone got a one, everyone walks out the room going. ""What happened? Who really won this place and who also really lost,"" right?",constructive4,3.0,mnjanse,round6,mnjanse_round6,1.0,78.0
1697,"And what and I tell you on our side of the house is when you grow up in this sort of environment, although it has the best intentions and we understand where they're coming from, essentially it does not prepare their child, which means it is a false preparation for the real world, the world where you're not going to be coddled, you're not going to be told that you are perfect and you're special and you deserve everything and you will get everything, right? Because bosses are going to want results, teachers are going to want results, and if you can't do that and if you've been told your whole life that you just did it because you're special, it's very hard to move past that. And we think it's very important for a child's development to be told, yes, these are your strengths, these are your weaknesses, and help them prepare that way. For those reasons we are proud to propose. Thank you.",constructive5,2.0,mnjanse,round6,mnjanse_round6,1.0,78.0
654,"How then does this actually operate? Three currents of analysis. First, how the right cooperates or co-ops emotional negativity. First, we talk about things like the abortion. We say because of the facts that it's all subjective on their side of the house, that people can not just stand on the facts in and of itself. I tell you when abortion is necessary for women who just need to have the agency of their own body, but people are saying the child itself is dying, that's murder. That's problematic when they use that as the only narrative by which you can access things like the right pushing for things like getting rid of abortion laws. I mean those are things they have to deal with where they can just bring people into these things. Empirically, it shows that abortions are safer and they're much better for the women on the whole and for the child being brought into this world. But people subjectively think that if I think that a baby is being murdered, that is bad. There's no degrees of analysis. It's just purely based on an empathetic link.",constructive1,,mshah4523,round3,mshah4523_round3,1.0,77.0
655,"Yeah, so what if our best analysis for climate change leads to the world being safe for climate change? These are all purely theoretical thought processes. There's a lot of ways that this can be engaged. We think specifically, even in the case of some people may be hurt, we think empirically, on the whole the data would show things could be better on the whole. So how then do we actually think this happens when emotions aren't enough? First we think that what happens when people think emotions are enough is that you pour out everything and nothing happens This happens to the people on an individualistic level. We're like, ""I feel like I've given testimonies on things and nothing happens."" We think that people feel ignored. They feel alienated and they feel invalid. The thing is if you're relying on these people to use their lived experiences that have weaponized them against other individuals, then you're literally just using them in hopes that you can get some large scale change. We think that's problematic on the whole, because people are always going to see they're too emotional. They can't see clearly. We look at things like the March for Our Lives that produce a lot of backlash because people are like, ""They're doing nothing and they're kind of irrelevant."" We think that's problematic on the whole when that's kind of narrative that we have.",constructive2,,mshah4523,round3,mshah4523_round3,1.0,77.0
1184,"Most Christians at most wear crosses on their neck. This is not the type of expression that will actually be hit by this motion itself. really limited minority religions in minority communities in and of themselves, right? The principle does not uniquely apply to everyone, and my partner is the only one that tells you. Because of this, though the states themselves have failed the minorities, like the groups that we care about, the federal government has an obligation to step in.",constructive1,,mshah4523,round5,mshah4523_round5,1.0,79.0
1185,"Secondly, to talk about this deal of the power imbalance, right? Because now that the federal government's exercising their power, there's going to be a power imbalance. One, you have to understand this already exists in the status quo. That is the problem. That is what the federal government is there for. They're literally there to exercise their power if and when the states themselves take away the civil liberties of the constituents of the country as a whole. We tell you then that if the power imbalance of only accepts that it's already there, then already it's only exercised then, if that is a very tenuous relationship. It's very specific. Then it's not usually exercised in the status quo and only exercised in small instances. We tell you then, when on the whole of the game, they're only using it to limit their injunctions on the specific matter of religious expression, there's not going to be a lot of backlash on their side that they keep talking about, because it's less likely that they care enough about this, and they're less likely to disrupt this already good relationship they have with federal government.",constructive2,,mshah4523,round5,mshah4523_round5,1.0,79.0
1186,"I'll get more into why, oh this characterization of people leaving is kind of ridiculous. All right, so first point here, we're going to talk about who, what does this` mean to the individuals who lost their rights? We're going to say this majority does not happen to Christians anyway. This is not the people that was targeted by Quebec in the motion. This is the people that are probably not going to be effected even if this law goes into place. So what does this mean for the specific minorities? We tell you that symbols mean more to these people than, mean more to the people who use them. It's about how they express who they are. It's about a part of their identity, right? When I wear these symbols, I'm representing a part of who I am, and I'm showcasing to the rest of the world.",constructive3,,mshah4523,round5,mshah4523_round5,1.0,79.0
1187,"We tell you what there's happening here is the state is limiting this, right? Religion is intertwined to a person. It's a part of their fundamental being, how they act. They agree with this, but what they don't understand is that if they say it's okay that we get rid of this, they don't understand the magnitude of impact specific individual. My partner tells you that when you can't express these things, it hurts me individually because now it's like I can't even be who I am in my own state. I have no agency to actually express myself when everyone else walking the street can. I'm a minority in my community, I don't even have the power to do it in the first place, to change these laws, and I've lost everything. That's what my partner tells you, the fed has to step up. They tell you we're okay with losing some religious liberties cause it's not the whole man, it's not the big game. It's only 2% of the population.",constructive4,,mshah4523,round5,mshah4523_round5,1.0,79.0
1188,"hree reasons why they won't leave, and they think it's probably ridiculous. One, protection rights. They don't want to lose the protection of the federal government. Two, economics. They don't want to lose economic benefit. And two, this is three, this is not like Brexit where the EU is it's own country that has a state and a trade economic zone. This is a country, this is a state within a country that has ties to it. Just take a look at the constitution on that. Even then weigh it this way. What state would give up all this for the possible gain of just other people wearing yamakas? Again and again, the problem is it doesn't affect the majority so it doesn't matter. This is about the principle of the federal government actually helping them. CEO tries to tell a POI this would only help Texans cause only in the case of Christians. One we think [crosstalk 00:06:34] maybe at the best of the day it's only for Christians in and of the whole. I'll take top half",constructive5,,mshah4523,round5,mshah4523_round5,1.0,79.0
652,"We think right now we we're having ineffective political debates. First, because we are just having smaller debates. If people feel like because they're lived experience, they cannot have a completely objective debate because you can't just talk about statistics when you are one of the statistics. You have to incorporate some emotion. Or it might just be such an emotional experience for you, you can't physically talk about it without incorporating some emotion. One second. This means that you just feel like you shouldn't participate in this debate because you are too afraid that you will be discounted for having these personal experiences. We say we just get less information, we get less people involved in these debates and therefore we get worse debates.",constructive1,,mstonem,round3,mstonem_round3,1.0,80.0
653,"Second way that we make debates worse is that we just get less information. Remember, we're just talking about not excluding people. Not excluding subjective experiences. And therefore, we just get more information. We say more information just reaches better conclusions. You get more people voting, you get more people discussing these things. You get more people actually participating in democracy.",constructive2,,mstonem,round3,mstonem_round3,1.0,80.0
632,"don't want to hang out with their friends if they think that the politics are going to come into that friendship and really just have such a big impact that it's hard to spend time together.
So why is this important? We think that it weakens unity just among people and everyone. If a lot of different people are clashing on these issues, we think that it creates a less united world. Not to limit this to the scope of the United States, but right now there's such high political polarization with our current president. With President Trump, people are really clashing. Studies have come out that people of different political ideologies actually just spend less time together, and that's a big thing.
Also, why is this important? What's the impact of having this? People divided, it leads to a lot of protests. If there are these emotions, people feel really encouraged and the other side, brought up movements like Black Lives Matter and school shooting responses. We think those are really important but we also think that violent protests sometimes can lead to the loss of life and can lead to people really being harmed and injured. We see these violent protests in China and South Africa right now over different things. We think sometimes emotions can overtake people to really protest and to the extent to where they can get damaged. We think that public discourse is a fine thing, but we think that emotions can lead people to do really extreme things that can put themselves in danger and actually not help them defend their cause. We also think that the really big issue in this is gridlock in legislation. A lot of times political discourse can lean to a divided Congress or a divided government, and because of that it can be very very difficult to pass meaningful legislation that actually attacks these issues. A lot of times important issues can be reviewed over and over again because there can be a divide in the government, and that can lead to a lot of difficulty in passing bills that actually attacks these. Whereas if it's all subjective, people can just quarrel. And also over issues that aren't even political, just because they're divided in general it can lead to harder passage of that.",constructive1,,mswan,round3,mswan_round3,1.0,78.0
633,"Our second main contention is that objectivity makes sense as it is more fact-based and people have different levels of emotional experience and bias. So it's going to be difficult for two people who have had like vastly, vastly different levels of emotional experience to talk about politics and objectivity is a more effective way to do that. If someone has had all this huge background and someone doesn't have that big of a background knowing about these politics, I think that conversation is going to be really hard. But if it's mainly objective and we recognize the facts in the lace, then that will be credible, and about facts, right? You see even the speech after all these political speakers, there are fact checkers and the speeds come on and a lot of times what they say is false. I think people often blom onto that and I think if there was more objectivity, things would be fact-based and decisions would be made off what is true instead of what people hear. People often hear things and become emotional about it, but that's not necessarily the truth. And we think that's detrimental. For example, let's just imagine a hypothetical. Somebody grew up in a family that was racist, right? You grow up in a family that your parents do not like people of a different color, right? And then you grow up thinking that and you see a candidate who is very qualified but they fit that bill of being a different race and you don't support them because of your family bias. Right? People are inherently tethered to biases that they grow up with. And we think that leads to them skewing opinions when it could be they're ignoring the facts. We also can think someone got screwed over by a company, right? And then there's a candidate running who used to work in that company too, and they're not going to support them even if they're qualified just because their personal experiences hold them back.",constructive2,,mswan,round3,mswan_round3,1.0,78.0
634,"So we think that yes it is important to involve your own experiences, but we think often that does remove the facts. If people have a lot of conversations that are about their emotions and those are what spread. But a lot of times in society, we live in a place where there is a lot of information and yet people still are not super informed as to what's going on. And we think that if there is more objectivity, there will be more facts involved and then decisions will be made based on those facts. Just a little bit for rebuttal too, they bring up the arguments that, okay, there are high school shootings and there are movements like Black Lives Matter and removing emotions eliminates the humanity of those things and eliminates the humanity of those movements.",constructive2,,mswan,round3,mswan_round3,1.0,78.0
1340,"When we tell you that investment is more likely to look, one, less asymmetric because people are far more likely to solve that asymmetry when we actually give you a solution as to why, specifically, people are less likely to believe that's some kind of currency asymmetry because there's a higher volume of that currency. We want to get significantly less asymmetry within these trades.",constructive1,,navinkariyawasam,round4,navinkariyawasam_round4,1.0,80.0
1341,"But secondly, note the US competition and competing for US trade deals, often function specifically on currency and it's value, right? Note that the ability of say, MNCs to be able to move their labor from one country to another, largely functions on currency because either it is specifically on the cost of goods which is directly determined by the currency of that nation. But secondly, it might be determined by the cost of labor, right? But that cost of labor is also tied to the currency that you have to pay those people. At the point of which ASEAN is far less likely to be able to have inter-competition within the nations, where they are far less likely to try and devalue their own labor. We think that you get significantly better trade deals for literally all ASEAN nations because they are now far less likely to have to compete with each other in terms of a race to the bottom.",constructive2,,navinkariyawasam,round4,navinkariyawasam_round4,1.0,80.0
1342,"But secondly, in currency stability more broadly, right? Because no one tells you that because of resource extraction from MNCs specifically, that the volatility of ASEAN currencies, that you often get significantly more exploitation of resource extraction of these nations, right? When MNCs know that they are able to get significantly better contracts based on the volatility of various markets. That means that individual ASEAN nations have considerably less ability to negotiate better contracts. OG is correct that you've got more investor confidence and more FDI on our side of the house, but that's not the most important aspects of how these contries developed.",constructive3,,navinkariyawasam,round4,navinkariyawasam_round4,1.0,80.0
1177,"I think when you incur states that already are close to this kind of separatism, you get even less close ties with the federal government. Note, however, and this is critical, the opening governance mechanism for change is purely Democrat. What that means is for these sanctions to work, it means that people need to be so upset that their services have been taken away, that they will now vote in a new government that will take away these laws. That is the only mechanism through which sanctions have ever worked.",constructive1,,navinkariyawasam,round5,navinkariyawasam_round5,1.0,80.0
1178,"Notably also, let's talk about enforcement. Because I was stuck in engagement that I have with the courts, right? First of all, this is not like Brown v. Board of Education, right? They have nothing to stand on to say to Quebec. If they are ruled that they are literally being illegal, we'll continue these practices. Quebec is not as radically racist as we saw literally in the 1960s of like Little Rock. But secondly, even if that were true, there are still better ways to combat them if they lose their court case. Because when they lose their court case, one, we can continue to sue that province for reparations. That means that literally hijab-wearing person that got fired because they were wearing a hijab can now sue the provincial government for recompense on that. When it's deemed illegal, you can use the courts even further to get that kind of compensation.",constructive2,,navinkariyawasam,round5,navinkariyawasam_round5,1.0,80.0
1118,"Secondly, we think that protest within those communities as well as courts as the added benefit that the stakeholders in the scenario are the ones bringing the case forward, right? If someone goes to court to try and challenge a law that they think is discriminatory, then it's an individual who's a part of that community who has a say so and how exactly we respond to these discriminatory laws in the best way possible. We don't think you've got that say so when it's just whoever the majority is in the federal government issuing down that decision from on high. Re-building my partners first point about how we think we're going to generally promote white majoritarian religions at the expense of the marginalized, right? So it's important to recognize that in Mexico, the president is always going to be Catholic as in the US right, the president is almost always going to be Christian.",constructive1,,nmcdowe,round5,nmcdowe_round5,1.0,77.0
1119,"We think that this looks like the federal government [partentually 00:04:21] revoking those States funding and saying, ""Religious companies have the right to not hire gay people if they don't want to."" We think this is an example of especially deleterious way this policy can be applied when you're removing protections. If it's as effective as they say it's going to be when you're removing protections for gay people to be able to get to work and have a job and for people to be able to live where they want and just actually to getting married, right, Which is a part of these equality protections. We think this is what my partner talks about, right? Where States make it illegal to do what Kim Davis did and not issue a marriage license. This could easily be perceived as a violation of religious Liberty and often is by the religious right. We think that this can be used as a very unfortunate school for cracking down on people who are trying to find digital protections against anti LGBT attitudes that religious groups often have, yeah. I thank you.",constructive2,,nmcdowe,round5,nmcdowe_round5,1.0,77.0
1120,"In the States, one, we think this looks like inflame tensions now, right? So the people in there who were discriminatory against whatever religious group that we are talking about. We think that the cultural problem that's the underlying issue, just gets worse on their side of the house. Maybe you've got the law the way that the cultural problem manifested in, but now the people who wanted that law are even angrier, more likely to not hire those people, more likely to not allow them to express their religion in their place of work. We think the underlying cultural problem actually just gets worse.",constructive3,,nmcdowe,round5,nmcdowe_round5,1.0,77.0
1121,"We also think if they choose not to listen to the federal government, we think in that case then they even have less money, right? Now maybe the people who can't express their religion and have a job are also going to be denied social programs because they're at the bottom of the totem pole because we can't just assume that this policy is going to work out vividly at the board. In times of limited resources, we think this needs to end those societies, it's going to be the most marginalized groups, often the ones who's lost directly for thing too, that are going to be hurt by this lack of funding. Thank you.",constructive4,,nmcdowe,round5,nmcdowe_round5,1.0,77.0
